timestamp,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw,pos_delta,angle_delta
21.698000,0.075387,2.454910,1.540946,-0.001343,2.437188,1.569862,0.078750,0.028916
21.747000,0.075926,2.472873,1.540738,0.000553,2.453612,1.569259,0.077794,0.028521
21.799000,0.076287,2.484849,1.540603,0.000578,2.469188,1.569080,0.077311,0.028477
21.848000,0.076831,2.502812,1.540493,-0.001445,2.483237,1.569102,0.080686,0.028609
21.897000,0.077194,2.514798,1.540483,-0.001419,2.497926,1.569064,0.080404,0.028581
21.949000,0.077740,2.532778,1.540422,-0.001868,2.513783,1.569455,0.081842,0.029033
21.999000,0.078104,2.544757,1.540343,-0.001848,2.528763,1.569390,0.081536,0.029047
22.048000,0.078653,2.562725,1.540190,-0.001398,2.543076,1.568985,0.082427,0.028795
22.096000,0.079020,2.574712,1.540112,-0.001371,2.557467,1.568867,0.082220,0.028755
22.149000,0.079573,2.592695,1.540035,0.000179,2.573117,1.569236,0.081772,0.029201
22.192000,0.079942,2.604684,1.539991,0.000199,2.586012,1.569185,0.081900,0.029195
22.248000,0.080497,2.622664,1.539948,0.000463,2.603450,1.569408,0.082308,0.029460
22.298000,0.080866,2.634646,1.539958,0.000484,2.618434,1.569393,0.082001,0.029435
22.349000,0.081420,2.652616,1.540034,0.001069,2.633816,1.568970,0.082522,0.028936
22.396000,0.081788,2.664584,1.540169,0.001095,2.647884,1.569072,0.082402,0.028903
22.449000,0.082336,2.682535,1.540428,0.001368,2.663004,1.568922,0.083290,0.028494
22.499000,0.082698,2.694498,1.540628,0.001395,2.677964,1.569151,0.082966,0.028523
22.548000,0.083237,2.712444,1.540944,-0.000186,2.693669,1.569671,0.085510,0.028727
22.597000,0.083594,2.724431,1.541071,-0.000173,2.708360,1.569904,0.085294,0.028833
22.644000,0.084128,2.742418,1.541158,-0.000569,2.722100,1.569853,0.087099,0.028696
22.697000,0.084483,2.754411,1.541175,-0.000555,2.737998,1.569909,0.086607,0.028734
22.749000,0.085016,2.772401,1.541173,-0.000794,2.753730,1.570317,0.087818,0.029144
22.798000,0.085371,2.784394,1.541169,-0.000787,2.768428,1.570313,0.087626,0.029144
22.848000,0.085905,2.802380,1.541145,-0.000181,2.784737,1.570828,0.087875,0.029684
